DayOfWeek, HourOfDay, PeakProduction, PeakConsumptionAG, PeakConsumptionSO, PeakConsumptionSG, PeakConsumptionGE, PeakConsumptionZH, EndUserConsumption
4, 9, 14.90957845129258, 11.975375374070726, 11.155207134035408, 11.682737970459401, 12.385522570633722, 12.62043309914721, 14.425735722325808
4, 10, 14.883470579824607, 11.99727094396171, 11.158040660632203, 11.69443913551195, 12.422296079971979, 12.656068315713105, 14.452998738295747
4, 11, 14.803331243331725, 12.018901309545516, 11.206921351013984, 11.720291708954385, 12.44813541444125, 12.689358940175424, 14.47997131542931
4, 12, 14.80029089554472, 12.047623171613408, 11.223833265423067, 11.744797780735025, 12.467114528344018, 12.71768870182205, 14.474431681961143
4, 13, 14.813628473268475, 12.048371193332096, 11.21085973524668, 11.742657053035813, 12.47053624715426, 12.725641427254786, 14.44160025920701
4, 14, 14.78534019801478, 12.003299991388777, 11.16373447482764, 11.684119493152213, 12.440194707850026, 12.694872482811883, 14.43523182794438
4, 15, 14.724842319307548, 12.000985277022236, 11.123439212263397, 11.684147342613237, 12.440567407393372, 12.68594912738019, 14.421839697571246
4, 16, 14.72687282148845, 11.987104981798186, 11.176366012545827, 11.671455743766385, 12.418733658513936, 12.665803818295853, 14.399790523800093
4, 17, 14.722948535009333, 11.97002154278055, 10.944183187031554, 11.655901051966616, 12.412455078825905, 12.65261268576718, 14.378672723206284
4, 18, 14.763234911990565, 11.940738807239565, 11.130074528061972, 11.630147717639442, 12.393356938386553, 12.631613631179968, 14.362881667150733
4, 19, 14.8986557342926, 11.913737993261421, 11.102135881970348, 11.589431452585206, 12.39024544604791, 12.61156919647734, 14.349892083729388
4, 20, 14.896859606036864, 11.902067595174245, 11.079443818270303, 11.574401109035072, 12.38836081843356, 12.595804397615884, 14.313768225388856
4, 21, 14.878916665113712, 11.903440231579447, 11.045650685026143, 11.539642135090501, 12.347667533121381, 12.568241224286156, 14.274390200072922
4, 22, 14.778794580609556, 11.888865623197184, 11.105759190699077, 11.533137114487767, 12.28768145699196, 12.520072282792801, 14.290609609095782
4, 23, 14.813053479521137, 11.894602561879449, 11.10014119704044, 11.553862951701001, 12.315288536667744, 12.520323283286842, 14.251590435503427
5, 0, 14.784399244525751, 11.852832467452275, 11.113229309409872, 11.500171430951971, 12.267204597456452, 12.4779531100722, 14.173131133652337
5, 1, 14.643778341831604, 11.784882654464068, 11.068685281597467, 11.422069133243157, 12.151581438001537, 12.389116120844902, 14.127781801558983
5, 2, 14.634455507141636, 11.84055999240231, 10.990385174993065, 11.359074700497198, 12.04335427261547, 12.321464286301977, 14.09800982811912
5, 3, 14.61258670522116, 11.756348337787015, 10.797657187138466, 11.351567012446738, 11.975313582175781, 12.34423260106152, 14.061332585589208
5, 4, 14.583568862292926, 11.672939584047972, 10.885247921924426, 11.308892823829884, 12.118448173363372, 12.297351775194254, 14.009671562745721
5, 5, 14.561102421771944, 11.599704411616685, 10.85965453265348, 11.24127178214878, 12.203305485471775, 12.163131109492948, 14.062527885250223
5, 6, 14.610078636974706, 11.672737472057095, 10.895451756243965, 11.346002610059697, 12.191048115425042, 12.230117599654584, 14.210944237110908
5, 7, 14.703943039561386, 11.81649340126377, 11.00592536455002, 11.50873381225566, 12.15596586274872, 12.399041930203476, 14.321202086187709
5, 8, 14.785972490096007, 11.8968568647256, 10.901556076722736, 11.610646766591847, 12.309084676154555, 12.526934431320017, 14.385586511687151
5, 9, 14.850731772827832, 11.935418963578945, 11.028999885542147, 11.656947864780877, 12.396776204157028, 12.601177224898853, 14.409644680068801
5, 10, 14.8844911608839, 11.93817553355185, 11.138763888604707, 11.670150502114335, 12.432386254896684, 12.625327289462136, 14.428307875933442
5, 11, 14.93445072522596, 11.961486619980443, 11.128795265497711, 11.68478593152898, 12.457281145978703, 12.657757251394983, 14.452468423426946
5, 12, 14.931986959660877, 11.997449313738203, 11.190090437474431, 11.712330535685336, 12.477893417493078, 12.67885200324981, 14.4495660561243
5, 13, 14.911398246648204, 11.997610640938102, 11.137215528171456, 11.711762026891883, 12.478979049703517, 12.684584830384338, 14.411474855254848
5, 14, 14.78760293173142, 11.939805005294017, 11.152092947430356, 11.643339993466464, 12.44335429328865, 12.650057682838355, 14.402294769466726
5, 15, 14.759012622182784, 11.935848807372752, 11.122554667410341, 11.636929262613682, 12.597560235005831, 12.639502415362651, 14.3801137259324
5, 16, 14.741114194669482, 11.914273623392292, 11.119088902487112, 11.61101108422224, 12.639491287543297, 12.614964880989595, 14.360312619601904
5, 17, 14.730701157077435, 11.895290925378813, 11.099936795719875, 11.582199139428335, 12.632405725018641, 12.589640390113345, 14.328543155970031
5, 18, 14.792896273256934, 11.863515623090496, 11.083550357450093, 11.540240919778805, 12.444417497391942, 12.55776028149784, 14.316641209394335
5, 19, 14.976207327161772, 11.85339967585641, 11.06132777045249, 11.51152723390061, 12.369701595726958, 12.542265171607468, 14.298925790126972
5, 20, 14.97961537627191, 11.840330345658302, 11.002844863606114, 11.494428066052764, 12.360130765359601, 12.5224796107244, 14.263536207324139
5, 21, 14.962945228663767, 11.8332367062118, 10.973582698580222, 11.46051307937047, 12.317922089978257, 12.481340271638306, 14.227608760381203
5, 22, 14.891601090620982, 11.815066597080015, 11.038640074052259, 11.420515803791789, 12.252423231585412, 12.432035435055106, 14.241078875640222
5, 23, 14.933305719300398, 11.830280250651178, 11.047043442223, 11.465480203713303, 12.284651719537413, 12.440906905430573, 14.205453088481942
6, 0, 14.90495809063457, 11.798497578022415, 10.989420125633735, 11.424190913258359, 12.2367661581133, 12.411105165752254, 14.14812600816559
6, 1, 14.721584332258642, 11.746615137935848, 11.053317358554114, 11.346205530654434, 12.126110065479667, 12.348854449616473, 14.099583737187595
6, 2, 14.685320868788917, 11.78842174127715, 10.998651017509514, 11.272259453102699, 12.162536465730938, 12.280857589201247, 14.056091001605576
6, 3, 14.658079456953681, 11.70764056191896, 10.896964633496003, 11.249533077765637, 12.327826781475853, 12.296176989362595, 14.029827292095401
6, 4, 14.63493163508738, 11.624181333833935, 10.869806786284892, 11.207289140563587, 12.375720272130927, 12.241313236958502, 13.962230821063333
6, 5, 14.59736337795208, 11.5425681083572, 10.802077200524034, 11.111520109901498, 12.369253469177679, 12.091661501776358, 13.918933758939275
6, 6, 14.585338181827014, 11.518318615752992, 10.775828800221994, 11.109414217831944, 12.378108363152672, 12.084725759396056, 13.964449125157715
6, 7, 14.625380059272953, 11.561292120424884, 10.739841626113313, 11.175039037652567, 12.402532270504167, 12.144067403596235, 14.0341352787253
6, 8, 14.67105441357745, 11.58814781954058, 10.782683854713298, 11.233031516859912, 12.456859865416709, 12.21408219329152, 14.105152490884258
6, 9, 14.702753602471349, 11.655524145214633, 10.819542956722895, 11.305799979210464, 12.511260065167315, 12.306863831684128, 14.151475806088536
6, 10, 14.709853333154332, 11.691534338276215, 10.881014333384678, 11.348293172127757, 12.553258902931601, 12.366461730267988, 14.175469283585464
6, 11, 14.710117062224132, 11.71582389174079, 10.918717797482483, 11.358782724111457, 12.629107019557548, 12.410252586834742, 14.182557213368833
6, 12, 14.691691987542727, 11.732599042884196, 10.866416821203083, 11.35906725003761, 12.641981080430282, 12.427573500356996, 14.188298696703479
6, 13, 14.711093222194826, 11.734476388726174, 10.906977788702862, 11.60925360102669, 12.647077234619582, 12.435744477175703, 14.177858126303105
6, 14, 14.701458265252061, 11.866453295939857, 10.927844037611166, 11.624649009155785, 12.637814126052914, 12.427038651712927, 14.165649447560595
6, 15, 14.68610933553159, 11.837072717193276, 10.934617506852842, 11.590764920187716, 12.625042762431555, 12.409341321498376, 14.15931659285393
6, 16, 14.67398165076172, 11.75283530523398, 10.965841756463607, 11.326828076688042, 12.617879783717255, 12.395715539972056, 14.147171203854915
6, 17, 14.670956629522225, 11.745213565156742, 10.926116719748752, 11.307795014233376, 12.617672739402591, 12.387557093713129, 14.146839056790729
6, 18, 14.712728296863089, 11.740035977479018, 10.949344812336525, 11.285358386771323, 12.615866408147587, 12.39113240419199, 14.159667497190929
6, 19, 14.831838976215481, 11.746024044156279, 10.908507438508995, 11.277454760547394, 12.552917535412194, 12.397370143597417, 14.152816851663161
6, 20, 14.836541897367189, 11.742200858058013, 10.885812736085624, 11.274262901814847, 12.203358640949293, 12.389578692205596, 14.142246446229288
6, 21, 14.831892495257176, 11.736701064499876, 10.937933428603474, 11.254766903522377, 12.190678562307616, 12.37144376441595, 14.115499632631579
6, 22, 14.789768819298077, 11.71464715794096, 10.885000321897323, 11.233590294672219, 12.157774183205573, 12.338525695076731, 14.151717537979492
6, 23, 14.882566555312454, 11.731350734679697, 10.974870515125069, 11.286459164433973, 12.19607512141342, 12.37023595554294, 14.121768677829424
7, 0, 14.850628902181152, 11.696440109751574, 10.983384258860548, 11.225660588146914, 12.162396242517687, 12.352949870657934, 14.0742239097996
7, 1, 14.676964922121558, 11.63387896272927, 10.956687361231586, 11.134816230553797, 12.21316169374627, 12.308209628685313, 14.017521934221255
7, 2, 14.64640206624921, 11.579757154785536, 10.689522207791681, 11.072357160051691, 12.348179067897865, 12.236027049122834, 13.979867958687684
7, 3, 14.596902791396852, 11.531169407560057, 10.620432457588628, 11.037413778992908, 12.389945710612443, 12.25903392705342, 13.954001012341058
7, 4, 14.56088132270563, 11.506361589797846, 10.55063642182598, 10.990098144772022, 12.372127662445163, 12.212481430327678, 13.902610200641707
7, 5, 14.5649518119787, 11.467460719960428, 10.440964854036483, 10.953420271918967, 12.35831932819039, 12.058822708215509, 13.854611922649656
7, 6, 14.549449920098473, 11.46220311282729, 10.448170803013113, 10.951817050121294, 12.360172386917235, 12.035890878399952, 13.855125612585507
7, 7, 14.536062899928273, 11.46279877404669, 10.347325771094127, 10.989029383714513, 12.357284349366758, 12.032234167463628, 13.888631449971781
7, 8, 14.578317091165724, 11.498216496539516, 10.371801254659047, 11.0447726243581, 12.38981762211467, 12.077203226144352, 13.962870815541534
7, 9, 14.640786016351406, 11.56447093455894, 10.445583706875224, 11.106683279015265, 12.393640545334879, 12.164454094259476, 14.014821392871395
7, 10, 14.654007242682383, 11.620252147454632, 10.486358153372635, 11.203393634318903, 12.413349487730049, 12.239861812390918, 14.056229380210087
7, 11, 14.66168598000718, 11.65858452425179, 10.527190304315328, 11.611463400869733, 12.430953674555415, 12.289090616560975, 14.083770644786643
7, 12, 14.662464116873098, 11.688691204275981, 10.5630078850652, 11.629719926815167, 12.348116109341778, 12.32081969501868, 14.09101989158521
7, 13, 14.665276488187633, 11.694560778019465, 10.570596024299583, 11.62983605259893, 12.479950382559807, 12.335959678034017, 14.080428525876806
7, 14, 14.63736630737332, 11.687648769687064, 10.564196790855847, 11.491723568833862, 12.476952804313045, 12.332077914678711, 14.060524995467599
7, 15, 14.5842251894473, 11.667961706857348, 10.565835931873464, 11.471609340054322, 12.460348246320143, 12.311348502604563, 14.041556475735208
7, 16, 14.5459410564272, 11.64960732964193, 10.546291697595816, 11.459056070019924, 12.456876215011608, 12.292743568738658, 14.051338737343473
7, 17, 14.598019365771354, 11.655971530443939, 10.512530988479806, 11.472557379917482, 12.45815898414496, 12.30154892063082, 14.089457573398775
7, 18, 14.673139339900663, 11.694935006425792, 10.59905954087207, 11.403949552746433, 12.434838561688066, 12.344756637560344, 14.136501032463272
7, 19, 14.76735473615354, 11.735567882737994, 10.629487376526454, 11.270294193021531, 12.180891853799753, 12.377258707191142, 14.141323761247742
7, 20, 14.808803651738621, 11.7435355839619, 10.6317407665922, 11.287839280465429, 12.208890247359411, 12.38607829350965, 14.13559001705249
7, 21, 14.808802333644069, 11.758503330593781, 10.641855486873887, 11.285863180440845, 12.207824649873869, 12.395767175864687, 14.138622253720383
7, 22, 14.806609860188683, 11.757355663446848, 10.736419762161255, 11.280188140228695, 12.197307952580521, 12.39419232732972, 14.175085347184547
7, 23, 14.832193745831587, 11.783202685413688, 10.765687670644184, 11.346680914545782, 12.23386892942898, 12.429194668612652, 14.13980114146903
1, 0, 14.82063461534837, 11.746690923559868, 10.762797838262557, 11.279312088313953, 12.19072002992863, 12.404053699875636, 14.066593598032547
1, 1, 14.755973562927778, 11.66793413090783, 10.75491134668322, 11.173283650138847, 12.32782851679175, 12.305045165318374, 14.036462654594775
1, 2, 14.644169893385104, 11.606124900538607, 10.679705037584922, 11.11924475033823, 12.291168238159614, 12.250073554742775, 13.997962610409967
1, 3, 14.638263403726345, 11.570486547172834, 10.629481860728726, 11.097462862036693, 12.250424446148456, 12.284499847438234, 13.980152939191786
1, 4, 14.611604591558425, 11.561878653945632, 10.520215326249607, 11.40364432480961, 12.230343496020682, 12.243221723944622, 13.956478742970965
1, 5, 14.625188624638243, 11.556407365202682, 10.459360430228427, 11.29976529594318, 12.222680439482774, 12.125693232010919, 14.024906188604374
1, 6, 14.626235370933022, 11.66060744781705, 10.598718984534225, 11.437582114666437, 12.170929894574916, 12.220904931314452, 14.187823918051313
1, 7, 14.685756995580729, 11.815580528129217, 10.761461689549312, 11.481247197207617, 12.104412757429241, 12.396603484603054, 14.32171587352582
1, 8, 14.784043590886856, 11.914383354893383, 10.884575140926398, 11.61067694782232, 12.259901399421995, 12.545639221883215, 14.395462523829618
1, 9, 14.978437335759784, 11.965088251112205, 10.937272336092597, 11.66082261100772, 12.354830813292601, 12.635654001788648, 14.418712577285962
1, 10, 15.025844533510584, 11.98209233798309, 10.950107126840955, 11.68149993541481, 12.401474366109902, 12.665597396985165, 14.445705429619924
1, 11, 15.034586858455993, 11.999292456170387, 10.966321581336997, 11.709633340641929, 12.429487184124014, 12.689679905630321, 14.484030607352393
1, 12, 15.032384225289992, 12.039653720928325, 10.98766485630593, 11.764284152716113, 12.460053947872444, 12.727324106880065, 14.480248797908335
1, 13, 14.967516632523527, 12.03734316453768, 10.969386324914273, 11.776686309150739, 12.463643891815735, 12.735253437764364, 14.436587740750797
1, 14, 14.805311460561134, 11.996678055090381, 10.964276159747586, 11.715559680736797, 12.441612760950534, 12.677633845507588, 14.428482751893874
1, 15, 14.722159946345846, 11.992537590660309, 10.957026966844012, 11.713218074057643, 12.440349969727965, 12.666742601250522, 14.410822630820599
1, 16, 14.693491927000354, 11.982973130746341, 10.953125925153463, 11.675280650462685, 12.599182905849965, 12.649784723626817, 14.39893736637822
1, 17, 14.694739841163884, 11.971796910750045, 10.943880441188048, 11.659807976682059, 12.598906770912937, 12.640768466465731, 14.371413771960546
1, 18, 14.80029135035046, 11.94815556765307, 10.918897419108816, 11.624071086984754, 12.459354827069692, 12.61889865560448, 14.354235524918334
1, 19, 14.92971972220592, 11.949137995491855, 10.897760045175584, 11.579651532931592, 12.379153025545094, 12.600087913683133, 14.334098589735776
1, 20, 14.94158220937545, 11.933756221197841, 10.853660445897976, 11.54997849963594, 12.385031847606326, 12.592576330031106, 14.296020877499235
1, 21, 14.92941876138898, 11.915765938402883, 10.79962496362833, 11.510164176118755, 12.346641961891223, 12.554268565427842, 14.25872546783757
1, 22, 14.879900014504424, 11.904735660996574, 10.863573863043866, 11.491553529473812, 12.278158046880142, 12.499426368720489, 14.26570111188425
1, 23, 14.826561515753832, 11.90715031742984, 10.864443246861104, 11.531768496707707, 12.288986645557216, 12.486345130916474, 14.209535467163498
2, 0, 14.80015366775716, 11.848434430652066, 10.797140123987086, 11.465236899418176, 12.222374357650358, 12.433566082359725, 14.120091666220395
2, 1, 14.644448451693865, 11.786931226568587, 10.77810916034376, 11.377334260961485, 12.21644479334665, 12.35099788727743, 14.085335230407917
2, 2, 14.585987147618429, 11.84466574495152, 10.749890055067231, 11.3169918575466, 12.145519218679317, 12.287219492648115, 14.052238223599625
2, 3, 14.564198756749716, 11.762517269274937, 10.67407091596412, 11.691460413269331, 12.315351520880048, 12.311857172782377, 14.028554841318735
2, 4, 14.543299761476632, 11.698390891290021, 10.648595579621107, 11.666982872447756, 12.407611560344439, 12.267847574900882, 13.984414545424745
2, 5, 14.560211965636315, 11.633889994304202, 10.56721459898966, 11.618606718786072, 12.431256929133054, 12.134780425423275, 14.033495768686112
2, 6, 14.563245051056006, 11.7004437205048, 10.626912597139054, 11.601650290667841, 12.358896220857963, 12.209702559414074, 14.195763211170796
2, 7, 14.686810082307977, 11.852150466398253, 10.765035510561296, 11.492779354010288, 12.105850345493053, 12.388779869611605, 14.313408299405175
2, 8, 14.804915872038636, 11.93414631689425, 10.885921935387422, 11.603087285596683, 12.261076308728127, 12.527207027763605, 14.384139985294787
2, 9, 14.899654435769582, 11.989526545594064, 10.91898616738186, 11.657428153966396, 12.340986157587448, 12.614583842927498, 14.402044458484678
2, 10, 14.887532056055777, 11.992749428996246, 10.923119817293355, 11.67245349518458, 12.37712117484333, 12.647958367477724, 14.42059866653016
2, 11, 14.791608310549965, 12.006343133682405, 10.950978689893955, 11.708489307720406, 12.402117423369303, 12.663230934893809, 14.452995136282444
2, 12, 14.760539689280055, 12.048897857694168, 10.966255662470557, 11.756217618234288, 12.42758587258772, 12.697977843585708, 14.449940000511177
2, 13, 14.778102148212433, 12.047758246944207, 10.965115058494394, 11.743631865707231, 12.433239412846484, 12.70179558878649, 14.407183627668934
2, 14, 14.758726371296103, 11.999317824812074, 10.941627760877758, 11.661415840026272, 12.685894827144693, 12.655517710143583, 14.399502065915582
2, 15, 14.733921807207047, 11.994839563385783, 10.947999646242188, 11.658811572825481, 12.685383543091847, 12.648015972409903, 14.385879930861282
2, 16, 14.719532818616944, 11.984698321959156, 10.954883907283902, 11.640202001956542, 12.666964749995293, 12.627383428527185, 14.382857928040446
2, 17, 14.71524601078171, 11.971066422629285, 10.921273967213782, 11.633427866464123, 12.661584591354766, 12.627746263157551, 14.34875716813046
2, 18, 14.792948289590244, 11.944111593261717, 10.888161810283899, 11.605996864210844, 12.633099548378006, 12.605058250255485, 14.333188091688584
2, 19, 14.911937628821795, 11.922246144135968, 10.865175155008401, 11.560169749168404, 12.35847280981301, 12.585030568539954, 14.317628694155328
2, 20, 14.926793317576795, 11.902106578925652, 10.82564687052334, 11.536793357084335, 12.363102889715329, 12.564320851742549, 14.274428363403656
2, 21, 14.91417123700555, 11.886562841963384, 10.794083728542343, 11.494590591755836, 12.320856945023774, 12.521331598776182, 14.230963635161174
2, 22, 14.818513587424073, 11.882215030948567, 10.84858663037266, 11.471222557560122, 12.252906077499581, 12.4713314015278, 14.246295350304969
2, 23, 14.859961993366047, 11.889837005752224, 10.858868700613748, 11.509112298081293, 12.279099299698839, 12.46816399968411, 14.193413204669165
3, 0, 14.835503137948232, 11.832577815639075, 10.838693223710383, 11.451208735896696, 12.22271856035397, 12.415427832755313, 14.12185616065804
3, 1, 14.701259813973069, 11.772772263277243, 10.793271154077852, 11.359932247358392, 12.097923088554412, 12.326529481173095, 14.08055628716657
3, 2, 14.64646183834451, 11.825453060272231, 10.760453518664782, 11.295970865025927, 12.101913113957721, 12.254507727617804, 14.053625004101237
3, 3, 14.61549621859632, 11.740868846646503, 10.690541542272685, 11.291322773421644, 12.151742829784986, 12.293040217810391, 14.022923877758776
3, 4, 14.597939764495697, 11.67170470503811, 10.647263349133903, 11.250248903142992, 12.141838813970018, 12.243699921567336, 13.97758273968512
3, 5, 14.585155029840392, 11.603555373005877, 10.544669160148345, 11.18454560972804, 12.292997713795312, 12.101305653702227, 14.030357882560471
3, 6, 14.599595952868665, 11.683153218982202, 10.620170799095414, 11.296856732997721, 12.337737279970339, 12.187910049646975, 14.184872941177723
3, 7, 14.684196471126072, 11.8192259491057, 10.77626600765714, 11.476638303782734, 12.209863849824583, 12.362512932206059, 14.311352547449086
3, 8, 14.866849337203885, 11.915414047618405, 10.836320720701467, 11.590184322865653, 12.272387573859296, 12.500210185293883, 14.374246393712449
3, 9, 14.959364428810767, 11.956370953234066, 10.887873585201149, 11.656876287809547, 12.35217414602706, 12.577394672796837, 14.385029712708063
3, 10, 14.944584345009822, 11.9587562651085, 10.888750387681577, 11.676268855206827, 12.38739396892411, 12.596158307238666, 14.408679968750402
3, 11, 14.844971579440424, 11.990071277991442, 10.916456037750397, 11.689738806025842, 12.4146952767435, 12.625328972754764, 14.45018384523222
3, 12, 14.785966789876957, 12.015165873009261, 10.953456873700844, 11.731491234210534, 12.531177221575092, 12.657262363476441, 14.447898884105243
3, 13, 14.772566342913935, 12.01641490865156, 10.961406571037536, 11.732136979148617, 12.57332466546046, 12.664938115765368, 14.395661139830352
3, 14, 14.727554542107866, 11.967364390223855, 10.902639662052495, 11.64160898939769, 12.538710734047797, 12.625439271561135, 14.38887985867605
3, 15, 14.728833200708179, 11.962260596036764, 10.930344120848597, 11.640493891145198, 12.417536073001592, 12.61934135286824, 14.375119002444162
3, 16, 14.721589326372374, 11.953677469165674, 10.944823543945724, 11.63240027942817, 12.410756577628991, 12.599482759968705, 14.359638902482493
3, 17, 14.718162250968396, 11.939480064819687, 10.914438598552199, 11.614231117772025, 12.407471284613429, 12.584647653840575, 14.33285085032029
3, 18, 14.724822933299404, 11.867230062857091, 10.887246914831811, 11.579897380500682, 12.365929495586593, 12.568363985448325, 14.31941625678139
3, 19, 14.837404925285965, 11.855807103137735, 10.884424605987178, 11.54675089201517, 12.334345237368687, 12.554401372496844, 14.299344097234645
3, 20, 14.904590027390858, 11.832195713556718, 10.829207885647909, 11.519540696001036, 12.331195121480818, 12.54120076494473, 14.250816939742034
3, 21, 14.896300207309048, 11.829914523980063, 10.78038268876595, 11.4716349336204, 12.283135718497915, 12.501210226480953, 14.208694644087565
3, 22, 14.787044933964701, 11.822855708701047, 10.846405804347317, 11.458689829296821, 12.22119231014706, 12.442078071176887, 14.23409217861809
3, 23, 14.852429477188315, 11.840841782451367, 10.865792885981367, 11.502204914674204, 12.249431936788865, 12.454274139766673, 14.181923366523456
4, 0, 14.832624357672819, 11.788097466778506, 10.847644373267135, 11.450643508407966, 12.197005306175246, 12.40298613288111, 14.114315359385458
4, 1, 14.740945814554642, 11.725710002491773, 10.809871695800409, 11.36107680745525, 12.079639543185664, 12.317118571072548, 14.07092628098196
4, 2, 14.64804483738824, 11.780642546745609, 10.767670658544839, 11.286102425133034, 12.125700341045576, 12.246457963921284, 14.047077991741467
4, 3, 14.641998241325876, 11.694091946588294, 10.696849072373515, 11.281733398579235, 12.238152432466366, 12.28427339938632, 14.021162791391628
4, 4, 14.632853280929352, 11.624250850368385, 10.655155331241572, 11.244675820580392, 12.227065436849113, 12.2370324028689, 13.967472052702092
4, 5, 14.638868945522093, 11.551927077199577, 10.551659098100767, 11.170633846142419, 12.306180479980538, 12.098845527742913, 14.0086328660796
4, 6, 14.634238211339591, 11.631430320052278, 10.615741186747057, 11.293911042059808, 12.338273733066128, 12.16918831011959, 14.17670464437911
4, 7, 14.710135398903128, 11.765643927134102, 10.76728690418338, 11.470680470966283, 12.100791443393614, 12.354726855978859, 14.294278890980129
4, 8, 14.853178909994252, 11.891510437603525, 10.859097973434523, 11.580132407702045, 12.252342364616226, 12.48487175729902, 14.348397081326663
4, 9, 14.936399382810878, 11.930836315852567, 10.900103604452873, 11.628919229724616, 12.326919888371553, 12.551918558086479, 14.359297284722679
4, 10, 14.93111784304126, 11.930123011403955, 10.91767624030471, 11.647072579748954, 12.359756157680176, 12.581888980549538, 14.392608616021226
4, 11, 14.843158814604704, 11.962160997504142, 10.937081578342339, 11.65795135452048, 12.389425453734892, 12.613780736271007, 14.42245644659979
4, 12, 14.793297927788139, 11.996282298277672, 10.970215942352628, 11.711209571338323, 12.417293855335707, 12.645119256548321, 14.428956849049186
4, 13, 14.799403987614323, 11.998857867525285, 10.987873390099905, 11.710677587538925, 12.423957473967, 12.652925095519654, 14.38438188098273
4, 14, 14.76544208160256, 11.954378746687992, 10.930014048707376, 11.633237983230837, 12.406640615261672, 12.61827469275058, 14.383031279422529
4, 15, 14.740243291655856, 11.953159165876373, 10.925002016713693, 11.629827746654456, 12.407537711305757, 12.610355995637335, 14.364958496070992
4, 16, 14.724227280507467, 11.942378495156296, 10.918825762715464, 11.618565376193478, 12.392512473093982, 12.593619211139192, 14.355567138780136
4, 17, 14.717838051305113, 11.930444327148765, 10.899798031820234, 11.61062275517627, 12.386593790889023, 12.583672433412996, 14.327943101343104
4, 18, 14.800667825987915, 11.909381129651795, 10.865121715413594, 11.585463581974476, 12.346744378268369, 12.55902559744219, 14.309678532242861
4, 19, 14.953343955070522, 11.889977936604508, 10.84368489061758, 11.54464484798012, 12.323383271841054, 12.542831462511884, 14.296163847114219
4, 20, 14.99435816790027, 11.877283496259373, 10.81373423589221, 11.522812639373624, 12.32372953545274, 12.52178067611509, 14.255511231296826
4, 21, 14.990076285158073, 11.866263604965662, 10.788707033995403, 11.488626995745154, 12.28435084660794, 12.481894730544784, 14.222007480235739
4, 22, 14.951201061778255, 11.854139562605669, 10.859301471044617, 11.477399297769391, 12.225472274966956, 12.430018135205843, 14.235985859352287
4, 23, 14.96311567724295, 11.868269861122716, 10.859048169431532, 11.511504980559781, 12.248495174511524, 12.438768206794155, 14.190608839200236
5, 0, 14.931399112935592, 11.820204761271404, 10.842603183176852, 11.455857827951116, 12.203202916794709, 12.396406980766677, 14.121491813400123
5, 1, 14.801655705250981, 11.765288133655142, 10.814844071177266, 11.37605008516186, 12.081929921105383, 12.315717796016516, 14.076912926881613
5, 2, 14.557617366819986, 11.819956149904353, 10.712470607597332, 11.303393664510766, 11.970197319293657, 12.243517532837686, 14.040777201123166
5, 3, 14.533323482992671, 11.734874711386178, 10.643942298759288, 11.294546604467039, 11.906095821417114, 12.279111068062418, 14.02222312170759
5, 4, 14.527598732763876, 11.66723576919969, 10.638687298153734, 11.263964219210846, 11.882202803099556, 12.233568651767284, 13.96690567098788
5, 5, 14.52442105557651, 11.591892465046982, 10.540421011129505, 11.19080202068332, 11.8855563894937, 12.092616162457384, 14.018167930766394
5, 6, 14.52951361016624, 11.665002086854113, 10.591990967487327, 11.307671921394284, 11.957005153852604, 12.176414776681694, 14.172920020278324
5, 7, 14.71400088379054, 11.801473297543538, 10.720789029099787, 11.476863877959083, 12.096606669546622, 12.351939078401086, 14.291734325726324
5, 8, 14.904744853556991, 11.88078868012836, 10.822232350724788, 11.58880945592562, 12.254258774926376, 12.48967873117241, 14.350322441888093
5, 9, 14.976983833291085, 11.923061042768602, 10.876620155933777, 11.645958758063774, 12.340010075710289, 12.571713587510597, 14.376896913519344
5, 10, 14.984794484738767, 11.938197494483, 10.885129899897033, 11.647431125092007, 12.379388207320474, 12.604569686280106, 14.401598767974807
5, 11, 14.978460829050285, 11.96154094602056, 10.920927077201943, 11.667192912836978, 12.404025314138073, 12.641014775836958, 14.428450674511586
5, 12, 14.930006584822634, 11.98704210542688, 10.957058401777873, 11.699418542195026, 12.424247730431414, 12.669614303640035, 14.4298429720805
5, 13, 14.887738613190853, 11.983740914600606, 10.950122102111525, 11.699616768831103, 12.428140118079247, 12.675064719576417, 14.380419725498907
5, 14, 14.6904791563933, 11.938054020754898, 10.906281597357232, 11.631330586202361, 12.39323815143672, 12.630711784716494, 14.375604533264179
5, 15, 14.663482144400534, 11.937155282839505, 10.907681152237178, 11.63622073453438, 12.501009333260562, 12.622065063221783, 14.345615899391852
5, 16, 14.642868051692524, 11.913433446804806, 10.886590387749967, 11.614672581356961, 12.542389934433324, 12.600188948876212, 14.326269760324411
5, 17, 14.644930790488715, 11.889353975197748, 10.84513218074338, 11.582840198345242, 12.52273327545775, 12.569478007308149, 14.30087421012413
5, 18, 14.76932345011332, 11.86350634073804, 10.809840346280325, 11.543557027520949, 12.319326457498525, 12.54340940120422, 14.288847747219593
5, 19, 14.924240331765652, 11.862957120049506, 10.787091628932025, 11.519746445103033, 12.318481877019035, 12.530439087525767, 14.274597094518173
5, 20, 15.014780562798391, 11.844348813091571, 10.780295372085803, 11.501862861391029, 12.318562036764135, 12.506213755832245, 14.2365664779435
